hour_of_day,day_of_week,hours_from_typical_login_time,is_thailand,is_new_country,country_change_count_30d,is_new_device,is_new_user_agent_family,log_minutes_since_last_login,login_count_24h,failed_logins_24h,passkey_count,passkey_age_days,new_passkey_recently_added,passkey_last_used_days,concurrent_session_count,active_subsystem_count,weekday_usage_score,scope_sensitivity_score,ever_changed_permission,permission_change_age,confirmed_incident_count,impossible_travel_score,label
12,2,1,1,0,0,0,0,1.820062694704447,3,0,1,95.17716631489661,0,12.229632028837148,2,0,0.213,0.624,0,365.0,0,0.003,0
3,6,0,1,0,0,0,0,2.2963890573303987,4,0,3,210.1404433725364,0,4.454152794810971,0,1,0.48,0.0,1,338.7,0,0.008,0
14,4,0,1,0,0,0,0,4.592013737817803,3,0,0,0,0,0,2,0,0.625,0.85,1,100.7,0,0.002,0
5,3,1,1,0,0,0,0,3.647691241080527,5,0,0,0,0,0,0,1,0.806,0.985,1,151.4,0,0.005,0
9,0,0,1,0,0,0,0,-0.012222643313438475,4,0,1,334.5509414981506,0,8.961087956466681,0,0,0.092,0.685,1,287.7,0,0.006,0
13,0,0,1,0,0,0,0,-0.12551866021714542,5,0,2,364.2036426773786,0,2.7804603001454726,1,0,0.445,0.159,1,150.8,0,0.023,0
10,2,0,1,0,1,0,0,5.408015583488177,2,0,0,0,0,0,0,1,0.837,0.825,1,331.8,0,0.049,0
8,4,2,1,0,0,0,0,1.640928695035357,2,0,1,290.6165019134489,0,8.848003375062124,0,0,0.162,0.663,1,144.5,0,0.022,0
20,3,0,1,0,0,0,0,1.7623486471886487,3,2,3,202.05348217825662,0,4.513339563793973,0,0,0.432,0.7,1,274.7,0,0.014,0
17,2,3,1,0,0,0,0,6.787920079719431,3,1,2,200.717303863356,0,6.624619365060306,2,0,0.338,0.208,1,57.6,0,0.024,0
11,0,0,1,0,0,0,0,1.262405428921526,2,0,1,208.72545409033725,0,8.044767617018312,2,1,0.745,0.411,1,71.0,0,0.021,0
19,3,0,1,0,0,0,0,5.937554388412211,2,0,1,159.86151099295068,0,2.2735094071089277,2,1,0.606,0.4,1,198.9,0,0.02,0
14,1,0,1,0,0,0,0,-0.5024176824070095,2,0,0,0,0,0,0,0,0.829,0.275,1,143.2,0,0.001,0
19,4,0,1,0,0,0,0,3.581383183187331,5,0,0,0,0,0,0,0,0.657,0.0,0,365.0,0,0.016,0
6,2,0,1,0,0,0,0,2.6146288541352636,4,0,1,216.41475923811487,0,3.3395020749906403,0,1,0.357,0.104,0,365.0,0,0.028,0
0,3,0.2168784492564837,1,0,0,1,0,-1.480146600931532,30,5,0,0,0,0,2,0,0.862,0.454,0,365.0,0,0.041,1
9,4,0,1,0,0,0,0,2.9595602212051144,3,0,0,0,0,0,1,2,0.049,0.739,0,365.0,0,0.016,0
3,1,0,1,0,0,0,0,1.4479922905577922,5,0,1,220.6702375920028,0,1.176394091030003,1,0,0.526,0.659,1,174.4,0,0.04,0
9,4,0,1,0,0,0,0,6.707606718774147,2,0,1,160.56862695587242,0,3.0908633730650203,1,2,0.017,0.0,1,280.1,0,0.022,0
14,4,1,1,0,1,0,0,5.716448540062369,5,0,0,0,0,0,1,0,0.561,0.0,1,260.9,0,0.002,0
9,3,3,1,0,0,0,0,1.2446031937770083,3,0,0,0,0,0,1,0,0.384,0.326,1,243.2,0,0.041,0
19,6,1,1,0,0,0,0,3.799438296329922,3,0,0,0,0,0,2,0,0.347,0.0,1,155.1,0,0.035,0
15,3,0,1,0,0,0,0,4.257324091219195,1,0,1,359.03590808485865,0,12.923710751724569,1,2,0.723,0.0,1,164.3,0,0.025,0
16,4,0,1,0,0,1,0,0.23303384371611457,3,0,0,0,0,0,1,2,0.062,0.961,1,35.9,0,0.003,0
13,0,1,1,0,0,0,0,0.9835939325985832,2,0,0,0,0,0,0,1,0.539,0.35,1,122.5,0,0.012,0
16,3,3,1,0,0,0,0,0.8408308421472928,2,0,0,0,0,0,0,2,0.196,0.224,0,365.0,0,0.042,0
9,0,0,1,0,0,0,0,-0.6105894300500072,4,0,0,0,0,0,0,2,0.051,0.36,0,365.0,0,0.016,0
7,1,1,1,0,0,0,0,3.5436174707426087,3,0,2,313.70230887912925,0,10.735376689993377,0,0,0.425,0.689,1,355.1,0,0.026,0
18,3,1,1,0,0,0,0,5.0394738725598405,1,0,0,0,0,0,0,1,0.164,0.165,1,169.1,0,0.043,0
11,2,1,1,0,0,0,0,6.496005862170485,3,0,1,95.10010326665068,0,9.945647446481846,0,1,0.355,0.992,0,365.0,0,0.048,0
17,2,1,1,0,0,1,0,-0.9826356133910732,1,0,0,0,0,0,2,0,0.167,0.719,1,316.6,0,0.012,0
5,3,1,1,0,0,0,0,0.40755142499464636,3,1,1,323.2837632117831,0,9.975406893183772,0,0,0.736,0.0,1,172.6,0,0.036,0
11,0,0,1,0,0,0,0,6.193591755431248,3,0,2,177.04640386542724,0,1.6447959494156879,0,0,0.68,0.0,1,187.6,0,0.047,0
14,1,0,1,0,0,0,0,0.8471582924122991,1,0,1,46.8166230972091,0,1.0852393440800954,0,2,0.802,0.0,1,106.6,0,0.038,0
11,2,0,1,0,0,0,0,6.850184185038571,1,0,0,0,0,0,0,0,0.578,0.404,1,358.6,0,0.003,0
4,3,1,1,0,0,0,0,-0.6175329453269924,1,0,0,0,0,0,0,2,0.537,0.0,0,365.0,0,0.026,0
14,1,2,1,0,0,0,0,3.9889055476670787,1,0,1,111.67564900068368,0,5.627118343035633,2,2,0.566,0.97,1,85.8,0,0.023,0
14,2,0,1,0,1,0,0,6.356867263271992,1,0,0,0,0,0,0,1,0.321,0.0,0,365.0,0,0.017,0
13,3,1,1,0,0,0,0,6.087408265188892,5,0,2,124.71409121815043,0,13.042408381918694,3,1,0.787,0.0,0,365.0,0,0.016,0
18,3,0,1,0,0,0,0,2.4601780061444627,4,0,1,108.65452096901704,0,11.133833156292207,0,1,0.446,0.429,1,352.4,0,0.046,0
0,5,3.5461717948897715,1,0,0,0,0,-1.4968460185301764,100,5,0,0,0,0,5,3,0.895,0.267,0,365.0,0,0.143,1
16,4,0,1,0,0,0,0,0.5572424151017525,3,0,0,0,0,0,2,0,0.89,0.207,0,365.0,0,0.04,0
9,6,0,1,0,0,0,0,2.0095982748245387,3,0,0,0,0,0,0,1,0.409,0.0,0,365.0,0,0.008,0
15,3,0,1,0,0,0,0,4.9171154107421575,1,0,1,181.19954753187645,0,8.839032238664107,0,1,0.705,0.0,1,186.5,0,0.023,0
15,1,0,1,0,0,0,0,6.7586196422399345,2,0,1,359.5087462582288,0,3.9991653793670636,2,1,0.88,0.0,1,351.5,0,0.023,0
12,4,0,1,0,0,0,0,1.180639422877218,5,0,0,0,0,0,0,0,0.845,0.0,0,365.0,0,0.027,0
11,0,2,1,0,0,0,0,-0.3636993092040859,2,0,1,33.20873009350532,0,8.751060044350746,0,1,0.492,0.0,1,145.3,0,0.032,0
20,0,0,1,0,0,0,0,2.217115918039844,2,0,0,0,0,0,0,1,0.585,0.161,1,114.9,0,0.049,0
21,0,0,1,0,0,0,0,0.1855150118044726,3,0,1,49.952138790472404,0,8.84857991739512,0,1,0.595,0.205,1,136.1,0,0.05,0
11,0,1,1,0,0,0,0,6.529262172779154,4,0,0,0,0,0,2,0,0.413,0.651,1,166.0,0,0.038,0
16,4,2,1,0,0,0,0,5.550395991804463,4,0,1,109.6213958443013,0,12.965789459530903,2,0,0.88,0.0,1,281.1,0,0.043,0
9,2,1,1,0,0,0,0,1.0183242120897953,6,0,0,0,0,0,2,0,0.666,0.0,1,363.2,0,0.031,0
10,0,3,1,0,0,0,0,0.1421425531455096,2,0,0,0,0,0,3,1,0.613,0.4,0,365.0,0,0.005,0
21,0,0,1,0,0,0,0,1.767306983557976,2,0,1,68.17521832716224,0,13.261609507294326,2,1,0.355,0.0,1,211.2,0,0.034,0
8,2,0,1,0,0,0,0,3.764120420162513,2,0,1,392.76994043340954,0,1.7682567958299318,1,1,0.626,0.832,0,365.0,0,0.024,0
16,2,0,1,0,0,1,0,5.96776462894686,3,0,0,0,0,0,1,0,0.753,0.823,0,365.0,0,0.038,0
2,2,0,1,0,0,0,0,2.6210148396862785,4,0,0,0,0,0,0,1,0.841,0.55,1,261.8,0,0.008,0
8,2,0,1,0,0,0,0,1.9912430361801592,5,0,1,1.0395426758088542,0,5.609321458728624,1,0,0.59,0.943,1,295.5,0,0.037,0
20,4,0,1,0,0,0,0,5.586128715084231,2,0,1,383.3952491801129,0,11.19292151960949,1,0,0.838,0.736,1,262.3,0,0.021,0
15,3,0,1,0,0,0,0,5.323021317057291,2,0,2,181.64872645481037,0,12.624585472600435,0,0,0.813,0.0,1,131.5,0,0.049,0
13,3,0,1,0,0,0,0,3.4324367091253682,2,0,0,0,0,0,1,0,0.215,0.126,1,166.6,0,0.041,0
16,3,3,1,0,0,1,0,1.3263076793939659,1,0,2,140.44956084295066,0,9.695741156235743,0,0,0.009,0.56,0,365.0,0,0.011,0
7,1,2,1,0,0,0,0,2.4399717394075946,5,0,0,0,0,0,1,0,0.51,0.294,1,182.6,0,0.004,0
16,4,1,1,0,0,1,0,0.0001863687644698686,6,0,0,0,0,0,0,1,0.122,0.817,1,192.5,0,0.047,0
9,1,0,1,0,0,0,0,-0.7024123056617286,2,0,0,0,0,0,0,0,0.71,0.184,0,365.0,0,0.006,0
13,1,2,1,0,0,0,0,1.4074517774034794,3,0,2,36.02951702029139,0,9.717429825157595,1,0,0.505,0.0,1,166.8,0,0.029,0
3,4,1,1,0,0,0,0,5.446862048417874,3,0,0,0,0,0,3,1,0.759,0.987,1,334.2,0,0.012,0
15,1,1,1,0,0,0,0,3.8283698727628117,2,0,0,0,0,0,1,0,0.352,0.24,1,324.4,0,0.041,0
12,5,2,1,0,0,0,0,-0.5090497255707271,2,0,1,366.322471645349,0,12.207991024058042,1,1,0.055,0.0,1,190.0,0,0.04,0
20,3,1,1,0,0,0,0,1.1309606835985262,4,0,0,0,0,0,1,2,0.471,0.0,1,336.2,0,0.045,0
10,2,2,1,0,0,0,0,2.892656939993847,3,0,0,0,0,0,1,1,0.24,0.897,1,40.2,0,0.016,0
10,2,0,1,0,0,0,0,-0.5455490168319379,3,0,0,0,0,0,2,1,0.288,0.0,1,343.8,0,0.016,0
20,4,1,1,0,0,0,0,2.528859063696409,3,0,2,338.44561161733293,0,11.480023592168285,0,1,0.575,0.507,1,12.2,0,0.029,0
4,0,3.7945688284431105,1,0,0,0,1,-1.8425344936421841,10,10,0,0,0,0,2,1,0.51,0.202,0,365.0,0,0.159,1
16,4,3,1,0,0,0,0,6.787237312180803,3,0,2,101.16608422668503,0,12.308488588466039,2,0,0.797,0.275,0,365.0,0,0.046,0
10,6,1,1,0,0,0,0,2.4680344925720465,2,0,0,0,0,0,1,0,0.408,0.0,1,239.6,0,0.005,0
15,0,1,1,0,0,0,0,5.179847079609792,5,0,0,0,0,0,3,1,0.312,0.434,1,129.2,0,0.041,0
15,0,1,1,0,0,0,0,3.246926423905305,5,0,1,132.6896668722398,0,11.602857559629136,1,1,0.194,0.255,0,365.0,0,0.016,0
12,5,0,1,0,0,0,0,4.121646967935777,1,0,0,0,0,0,0,0,0.517,0.118,1,144.4,0,0.008,0
17,3,1,1,0,0,0,0,6.775693263403324,3,0,1,61.15257362859956,0,12.24309130757584,2,0,0.095,0.65,1,70.3,0,0.007,0
9,3,2,1,0,0,0,0,2.796141463028043,1,0,0,0,0,0,1,2,0.374,0.319,1,272.4,0,0.021,0
5,1,0,1,0,0,0,0,-0.01207047094849667,4,0,1,203.36313771589533,0,0.5058048733152933,0,1,0.872,0.679,1,363.4,0,0.043,0
7,6,4.480610100999475,0,1,4,1,1,0.5664827694074357,2,0,1,4.539114425426005,0,73.87734928544788,2,0,0.907,0.525,0,365.0,1,0.842,1
6,4,0,1,0,0,0,0,1.1771755604090588,3,0,2,161.14966584918577,0,8.504559848405801,2,1,0.234,0.0,0,365.0,0,0.001,0
15,4,0,1,0,0,0,0,3.0819456580231233,1,0,0,0,0,0,0,1,0.827,0.108,0,365.0,0,0.027,0
15,3,0,1,0,0,1,0,2.3495431261770596,5,0,1,193.8360951571814,0,8.76560484058862,1,0,0.391,0.413,1,97.4,0,0.026,0
9,2,1,1,0,0,0,0,4.644313983864093,1,0,1,332.01300877205813,0,11.537287663409389,0,2,0.642,0.0,0,365.0,0,0.033,0
13,4,1,1,0,0,0,0,4.3682422173035045,3,0,1,1.7965594394981248,0,4.0431670743310555,1,0,0.074,0.544,0,365.0,0,0.02,0
11,1,2,1,0,0,0,0,3.8994787163992397,3,0,0,0,0,0,2,1,0.377,0.48,1,341.9,0,0.048,0
16,0,0,1,0,0,0,0,-0.0642289293324847,1,0,0,0,0,0,0,0,0.057,0.0,1,222.5,0,0.016,0
11,3,0,1,0,0,0,0,-0.5243289830580178,3,1,0,0,0,0,2,0,0.519,0.607,0,365.0,0,0.043,0
10,2,0,1,0,0,0,0,5.871946561623308,3,0,0,0,0,0,1,2,0.834,0.355,1,144.4,0,0.013,0
6,1,0,1,0,0,0,0,6.755967912999337,4,0,1,130.35899048454334,1,8.28635293211676,2,0,0.678,0.0,1,119.3,0,0.002,0
8,0,0,1,0,0,0,0,4.411123168061804,3,0,0,0,0,0,0,0,0.364,0.633,1,209.7,0,0.007,0
19,1,0,1,0,0,0,0,4.0835811235270185,3,0,1,101.03026043085248,0,6.167060222283329,1,0,0.815,0.86,1,52.7,0,0.046,0
9,2,0,1,0,0,0,0,4.507643100148937,3,1,1,147.4869067622325,0,9.744942352463589,0,1,0.828,0.315,1,99.5,0,0.031,0
11,6,0,1,0,0,0,0,6.91371948771844,1,2,0,0,0,0,1,0,0.232,0.491,0,365.0,0,0.037,0
15,0,0,1,0,0,0,0,2.344655019061908,6,0,0,0,0,0,0,0,0.175,0.2,0,365.0,0,0.041,0
11,4,1,1,0,0,0,0,2.634358657975163,2,0,0,0,0,0,2,1,0.234,0.348,0,365.0,0,0.027,0
12,4,0,1,0,0,0,0,3.1033981532734938,5,0,1,92.99534837872301,0,8.370964565981279,2,0,0.872,0.321,1,286.7,0,0.034,0
7,4,0,1,0,0,0,0,-0.8412911603391304,4,0,1,32.21284030895251,0,3.6352622417685394,0,1,0.823,0.315,1,45.7,0,0.041,0
18,2,2,1,0,0,0,0,4.323998611420747,3,0,2,208.56853235083963,0,6.378593784324735,0,2,0.55,0.43,0,365.0,0,0.039,0
9,4,0,1,0,0,0,0,6.827381790637063,4,0,0,0,0,0,2,0,0.04,0.204,1,295.5,0,0.026,0
9,2,0,1,0,0,0,0,0.6367421145946528,4,0,0,0,0,0,1,0,0.711,0.0,0,365.0,0,0.02,0
9,3,0,1,0,0,0,0,4.349564861599758,2,0,1,194.2839486122369,1,0.18997860024625157,1,0,0.56,0.0,1,96.5,0,0.012,0
11,6,0,1,0,0,0,0,-0.10605889550520953,2,0,0,0,0,0,3,0,0.35,0.926,1,347.6,0,0.048,0
14,1,0,1,0,0,0,0,2.936538020827335,2,0,2,110.75218164172182,0,2.5869679115885087,1,0,0.48,0.263,0,365.0,0,0.001,0
15,1,2,1,0,0,0,0,5.078141774003608,5,0,1,325.9079065675896,0,4.492496107072686,1,0,0.636,0.502,0,365.0,0,0.047,0
17,2,0,1,0,0,0,0,6.954918380882557,2,0,2,308.55689238585853,0,9.569509541645989,1,0,0.156,0.0,1,326.9,0,0.039,0
6,3,0,1,0,0,0,0,-0.830921737916122,1,0,1,295.04701845517286,0,2.919004032441867,2,0,0.16,0.617,0,365.0,0,0.014,0
13,5,3,1,0,0,0,0,5.231943509063794,1,0,0,0,0,0,0,1,0.341,0.0,0,365.0,0,0.035,0
15,0,0,1,0,0,0,0,5.362091112253599,6,0,0,0,0,0,1,0,0.171,0.0,0,365.0,0,0.035,0
13,1,1,1,0,0,0,0,6.767600991095956,4,0,0,0,0,0,0,1,0.818,0.159,0,365.0,0,0.001,0
7,3,0,1,0,0,0,0,0.98250402356806,6,0,0,0,0,0,0,1,0.331,0.0,1,318.6,0,0.041,0
15,6,0,1,0,0,0,0,-0.4550664006729006,2,0,0,0,0,0,1,0,0.412,0.0,0,365.0,0,0.003,0
15,3,2,1,0,0,1,0,4.103814945460562,1,0,0,0,0,0,0,1,0.699,0.489,1,43.2,0,0.027,0
15,1,0,1,0,0,0,0,1.2749936277081382,2,0,0,0,0,0,1,0,0.507,0.72,1,149.8,0,0.047,0
14,2,0,1,0,0,0,0,6.5491853882278335,2,0,0,0,0,0,0,0,0.197,0.918,1,349.4,0,0.018,0
1,1,0,1,0,0,0,0,3.3033274498423912,4,0,0,0,0,0,1,1,0.097,0.0,1,342.3,0,0.024,0
8,3,0,1,0,0,0,0,1.170291942658114,1,0,3,392.4828359191587,0,13.234314724676821,0,0,0.395,0.934,0,365.0,0,0.016,0
4,3,1,1,0,0,0,0,3.6267337054088324,3,0,0,0,0,0,0,1,0.574,0.473,1,352.8,0,0.0,0
7,6,0,1,0,0,0,0,3.4303213961504397,3,0,1,10.601036654823409,0,5.513864437568232,1,1,0.806,0.712,0,365.0,0,0.033,0
6,3,0,1,0,0,0,0,2.7259537339159365,2,0,0,0,0,0,0,1,0.247,0.821,1,265.6,0,0.003,0
11,0,0,1,0,0,0,0,1.3985610846800132,1,2,0,0,0,0,1,2,0.838,0.866,1,41.1,0,0.017,0
10,1,1,1,0,0,0,0,1.2641383901518939,3,0,0,0,0,0,1,1,0.001,0.0,1,108.4,0,0.033,0
14,0,1,1,0,0,0,0,-0.5061951353022218,3,0,0,0,0,0,1,1,0.561,0.611,0,365.0,0,0.015,0
17,5,1,1,0,0,0,0,3.3729210936099303,3,0,1,71.79293349681701,0,2.6176721414525312,0,1,0.339,0.601,1,216.1,0,0.017,0
10,2,0,1,0,0,0,0,6.363471807535005,2,0,0,0,0,0,1,0,0.004,0.978,1,259.6,0,0.014,0
11,3,0,1,0,0,0,0,1.286589798771173,3,0,0,0,0,0,3,0,0.009,0.659,0,365.0,0,0.039,0
15,2,0,1,0,0,0,0,5.804832224251301,5,0,0,0,0,0,1,2,0.339,0.859,0,365.0,0,0.033,0
14,6,0,1,0,0,0,0,2.5606070561271217,6,0,0,0,0,0,1,0,0.538,0.713,0,365.0,0,0.039,0
19,1,0,1,0,0,0,0,0.10995473075199147,4,0,1,319.9895261879241,0,9.546211107452153,0,1,0.703,0.676,1,337.6,0,0.001,0
16,1,1,1,0,0,0,0,2.975613691535246,4,0,1,115.65486806479753,0,13.947187707046343,1,0,0.669,0.0,0,365.0,0,0.017,0
18,4,0,1,0,0,0,0,6.0301884168252275,1,0,0,0,0,0,1,2,0.471,0.0,0,365.0,0,0.0,0
9,0,1,1,0,0,0,0,-0.7299101931029277,3,0,0,0,0,0,1,2,0.234,0.0,0,365.0,0,0.013,0
14,0,0,1,0,0,0,0,3.758070662444813,2,0,0,0,0,0,0,0,0.155,0.953,1,257.5,0,0.004,0
2,4,0,1,0,0,0,0,5.481788409233929,1,0,0,0,0,0,0,0,0.555,0.242,0,365.0,0,0.009,0
5,3,1,1,0,0,0,0,6.781678159887251,5,0,1,168.55639497039866,0,3.210969462893165,0,1,0.672,0.809,0,365.0,0,0.015,0
19,1,1,1,0,0,0,0,6.862416104923463,1,0,1,248.49891423639355,0,12.031525790358934,1,2,0.161,0.707,1,110.0,0,0.02,0
1,1,0,1,0,0,0,0,6.088136597764378,1,0,0,0,0,0,0,1,0.414,0.543,1,55.3,0,0.019,0
8,1,3,1,0,0,0,0,4.453963679669823,4,0,0,0,0,0,2,1,0.245,0.0,0,365.0,0,0.049,0
18,0,0,1,0,0,0,0,-0.020015952109349477,3,0,0,0,0,0,1,0,0.705,0.941,1,119.6,0,0.018,0
7,0,0,1,0,0,1,0,1.8229095194021951,3,0,0,0,0,0,0,1,0.827,0.0,0,365.0,0,0.01,0
14,1,1,1,0,0,0,0,-0.9923474113989981,2,0,1,338.59290669886633,0,4.997350598583525,1,1,0.814,0.756,1,58.9,0,0.047,0
0,2,2,1,0,0,0,0,-0.8417466426836855,2,1,0,0,0,0,0,1,0.273,0.311,1,137.0,0,0.045,0
8,2,2,1,0,0,0,0,5.990127677311273,5,0,0,0,0,0,1,1,0.411,0.658,0,365.0,0,0.011,0
6,2,1,1,0,0,0,0,3.995761684619013,3,0,0,0,0,0,1,1,0.609,0.441,0,365.0,0,0.035,0
11,4,0,1,0,0,0,0,3.778166684946644,5,0,1,197.61538384607786,0,3.907408970736791,0,1,0.696,0.174,0,365.0,0,0.029,0
19,0,1,1,0,0,0,0,4.563029966884543,2,0,1,395.7400926281675,0,1.960133704989666,1,0,0.162,0.265,1,77.1,0,0.004,0
4,4,0,1,0,0,0,0,4.166193142860605,4,0,0,0,0,0,1,2,0.432,0.0,1,38.9,0,0.002,0
15,0,1,1,0,0,0,0,4.324964068053231,3,0,0,0,0,0,1,2,0.65,0.527,0,365.0,0,0.038,0
13,3,0,1,0,0,0,0,2.2235370081710357,1,0,1,22.684147460602038,0,11.618520049798706,1,0,0.088,0.0,1,125.6,0,0.037,0
6,4,0,1,0,0,0,0,2.374038746293202,3,0,0,0,0,0,2,1,0.822,0.319,1,330.2,0,0.02,0
18,0,1,1,0,0,0,0,-0.08308535544218998,5,0,1,223.68525604084576,0,6.731850266517128,0,0,0.075,0.0,1,292.3,0,0.046,0
15,0,0,1,0,0,0,0,4.169154989504686,3,0,1,149.59335702904397,0,10.069919067828286,0,1,0.368,0.127,1,171.1,0,0.006,0
22,0,0,1,0,0,0,0,6.0635634933148514,6,0,0,0,0,0,0,0,0.799,0.853,1,61.0,0,0.016,0
10,6,0,1,0,0,0,0,-0.2751892794340254,4,0,1,227.7544421574814,0,13.967472738978275,0,2,0.077,0.102,1,154.9,0,0.046,0
10,0,0,1,0,0,0,0,3.9819105842302145,6,0,1,304.5721830461262,0,13.111319798799359,3,1,0.351,0.974,0,365.0,0,0.023,0
12,2,0,1,0,0,0,0,1.0927652111420318,1,0,0,0,0,0,1,0,0.435,0.0,1,266.1,0,0.018,0
11,4,4.700722525608937,0,1,0,1,0,1.306102786327592,2,0,1,0.0990981834169953,1,0.08372935572332252,3,3,0.922,0.646,1,2.98,0,0.063,1
23,4,1,1,0,0,0,0,6.610627547388741,1,0,0,0,0,0,1,0,0.556,0.412,0,365.0,0,0.031,0
10,6,2,1,0,0,0,0,-0.4954503707131437,4,0,0,0,0,0,2,1,0.116,0.576,0,365.0,0,0.039,0
12,4,1,1,0,0,0,0,2.3588857311022897,1,0,0,0,0,0,1,1,0.151,0.119,1,193.3,0,0.028,0
12,3,1,1,0,0,0,0,-0.2528216430242036,3,0,0,0,0,0,3,0,0.411,0.179,0,365.0,0,0.027,0
7,6,0,1,0,0,0,0,1.8884878619830499,1,0,0,0,0,0,0,1,0.163,0.605,0,365.0,0,0.023,0
18,2,1,1,0,0,0,0,-0.5043034004092206,3,0,1,271.35310288734905,0,8.94899587309109,2,1,0.366,0.701,0,365.0,0,0.01,0
14,0,0,1,0,0,1,1,3.968105149151886,3,0,2,261.0727776209661,0,2.826573500140154,1,0,0.387,0.149,1,269.6,0,0.035,0
1,2,6.729634238334111,1,0,0,1,1,5.8873667238298335,1,0,0,0,0,0,1,0,0.835,0.499,1,71.8,0,0.012,1
19,1,0,1,0,0,0,0,6.726525901784708,1,0,0,0,0,0,3,0,0.654,0.37,1,30.7,0,0.013,0
16,1,0,1,0,0,1,1,6.0075443371902955,1,0,0,0,0,0,0,0,0.672,0.105,0,365.0,0,0.023,0
8,0,1,1,0,0,0,0,4.916601304168429,4,0,0,0,0,0,0,0,0.722,0.925,1,298.1,0,0.045,0
11,0,2,1,0,0,0,0,4.238678044327287,5,0,0,0,0,0,1,1,0.594,0.0,1,336.4,0,0.023,0
7,4,1,1,0,0,0,0,1.6353802377476905,2,0,0,0,0,0,0,0,0.384,0.24,0,365.0,0,0.0,0
0,2,0,1,0,0,0,0,0.2350495524778351,4,0,0,0,0,0,3,0,0.764,0.963,1,277.2,0,0.026,0
23,6,0,1,0,0,0,0,0.7472841650703277,5,0,0,0,0,0,2,1,0.427,0.0,1,287.2,0,0.038,0
12,2,1,1,0,0,0,0,1.4016308397893242,4,0,1,316.3978948061281,0,12.581215582761367,2,2,0.382,0.84,0,365.0,0,0.003,0
17,1,1,1,0,0,0,0,4.74094946635896,5,0,0,0,0,0,2,1,0.274,0.442,1,359.5,0,0.042,0
9,2,0,1,0,0,0,0,2.207988993457046,4,0,0,0,0,0,1,0,0.622,0.673,0,365.0,0,0.043,0
17,1,0,1,0,0,0,0,2.989049551596665,6,0,2,16.979989364311436,0,11.135028313824588,0,1,0.287,0.0,1,210.6,0,0.027,0
17,2,0,1,0,0,0,0,0.3236265774197049,6,0,0,0,0,0,1,0,0.17,0.566,0,365.0,0,0.032,0
15,3,1,1,0,0,0,0,5.983984588916468,3,2,0,0,0,0,3,2,0.356,0.0,1,129.7,0,0.007,0
23,0,1,1,0,0,0,0,4.4354201011643735,3,0,0,0,0,0,0,0,0.625,0.0,0,365.0,0,0.019,0
2,0,2.570918853275239,0,1,3,1,1,0.7726823883389184,3,0,1,45.24089307792386,0,82.12317582069406,2,2,0.705,0.534,0,365.0,0,0.927,1
23,0,0,1,0,0,0,0,-0.6984673336770832,2,0,0,0,0,0,1,0,0.87,0.0,1,77.2,0,0.025,0
7,1,3.927413728218836,1,0,0,1,0,0.3475324484114606,50,10,0,0,0,0,3,1,0.57,0.0,1,139.9,1,0.069,1
21,2,1,1,0,0,0,0,-0.5117126777325511,3,0,0,0,0,0,1,1,0.349,0.0,1,61.7,0,0.031,0
17,1,1,1,0,0,0,0,-0.6776952386483694,3,0,0,0,0,0,1,0,0.449,0.316,1,191.6,0,0.032,0
12,3,0,1,0,0,0,0,2.755611792085986,2,0,2,293.21399487684926,0,8.61578425919481,0,1,0.129,0.0,0,365.0,0,0.037,0
22,3,0,1,0,0,0,0,5.137178011795709,4,0,0,0,0,0,2,0,0.251,0.268,0,365.0,0,0.042,0
19,0,0,1,0,0,0,0,0.9402072863098789,3,0,0,0,0,0,0,1,0.065,0.634,0,365.0,0,0.047,0
10,2,0,1,0,0,0,0,0.2193779193628531,4,1,0,0,0,0,2,1,0.181,0.85,1,9.8,0,0.036,0
11,1,1,1,0,0,0,0,0.9718177992804877,5,0,1,394.69997733141787,0,9.559719417922203,0,2,0.476,0.0,0,365.0,0,0.05,0
9,4,1,1,0,0,0,0,5.8924098040981265,2,0,1,102.10269502862003,0,7.864201766429679,3,2,0.305,0.678,0,365.0,0,0.021,0
8,5,1,1,0,0,0,0,2.6017967642528275,5,0,1,121.7876971143075,0,8.655789522198566,1,2,0.352,0.368,1,201.2,0,0.047,0
16,1,0,1,0,0,0,0,3.6333159207110937,2,0,1,375.8456155696729,0,13.184778418211152,3,1,0.316,0.524,1,281.3,0,0.038,0
16,0,0,1,0,0,0,0,6.8858400078441795,3,0,0,0,0,0,0,0,0.255,0.202,1,105.9,0,0.046,0
12,0,0,1,0,0,0,0,2.987005611487091,1,0,0,0,0,0,1,2,0.762,0.813,0,365.0,0,0.049,0
16,0,1,1,0,0,0,0,4.585047140392199,3,0,1,20.14968533386663,0,7.675473799582507,3,1,0.572,0.0,0,365.0,0,0.048,0
14,3,0,1,0,1,0,0,5.551198013827078,5,0,0,0,0,0,1,0,0.271,0.0,1,124.2,0,0.037,0
13,4,1,1,0,0,0,0,-0.032042139652133095,6,0,0,0,0,0,1,2,0.879,0.984,1,281.9,0,0.049,0
9,2,0,1,0,0,0,0,2.275410659633529,2,0,0,0,0,0,0,2,0.302,0.558,1,234.2,0,0.019,0
8,4,1,1,0,0,0,0,-0.26750464524186235,1,2,1,294.97706034921134,0,2.8038502632182585,2,0,0.58,0.12,1,70.0,0,0.041,0
13,6,1,1,0,0,1,0,1.767188769835312,3,0,0,0,0,0,3,0,0.367,0.978,1,25.7,0,0.008,0
